String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
nαT8,0,70229,1,158
jpbμ,0,457471,1,3183
βvΨ2,0,46697,1,8
Δ6κu,0,363343,1,2393
tbTν,0,313008,1,1873
Fαχt,0,134593,1,558
eΨτγ,0,743235,1,4913
ζMsΨ,0,153121,1,728
%BOT,0,217825,1,1348
kηe2,0,115737,1,448
cΓiR,0,49241,1,38
8UrΘ,0,434381,1,2923
ΘνnB,0,274043,1,1588
πcmE,0,365799,1,2343
Fμηξ,0,244430,1,1343
zks7,0,61765,1,63
@!Kd,0,617512,1,3378
RηΔa,0,196296,1,1118
ηtjα,0,1166769,1,7537
κqf7,0,50235,1,18
ΛRF4,0,64244,1,118
Λ4EI,0,301931,1,1743
Pνζ3,0,217339,1,1223
ζgτπ,0,1784680,1,11611
aπcλ,0,168086,1,873
ahUξ,0,476038,1,3123
0FTt,0,487961,1,3348
Δ5uσ,0,267461,1,1373
Eb!Z,0,477573,1,3263
Zc9ψ,0,986269,1,6827
e1Ψg,0,171054,1,843
9z3w,0,118363,1,473
wvrp,0,129206,1,168
ΦSrd,0,159741,1,918
uaFι,0,238019,1,1663
νCuα,0,135656,1,338
υUαδ,0,290842,1,1423
ΠYτl,0,386389,1,1978
wΨDV,0,93639,1,233
γΨr#,0,174586,1,853
4Σψ8,0,535680,1,2983
9ε4#,0,436423,1,2868
Hen#,0,311774,1,1843
ΦζRD,0,578818,1,3793
ηψdj,0,687527,1,4748
FmωΛ,0,201266,1,1318
NΣυp,0,72280,1,248
pZLv,0,505951,1,3313
θτfC,0,486862,1,3048
UΦιN,0,74001,1,273
πΞυΓ,0,447656,1,2898
θbΨζ,0,231769,1,1368
yU9T,0,4128735,1,6537
k@4Θ,0,486685,1,1668
PFΔτ,0,499789,1,2993
ΘSκ#,0,219615,1,1048
jRωg,0,188275,1,843
VdyA,0,102540,1,168
4ιβn,0,393646,1,1898
XΓBj,0,105405,1,153
ΣY2$,0,161438,1,563
ψsz0,0,987391,1,4083
M$γk,0,214626,1,903
u83η,0,113396,1,238
7r$ω,0,92949,1,113
jZ4λ,0,173212,1,733
auJι,0,85755,1,98
ΨlIO,0,503288,1,2783
gMΔG,0,338386,1,1753
ζΩNK,0,287212,1,1678
XRφ%,0,452974,1,2713
qΞ%Y,0,447811,1,2503
ξQC3,0,172391,1,638
iuνD,0,688423,1,4098
Llna,0,77261,1,8
yζ8φ,0,667023,1,1928
γ2φC,0,878805,1,5312
wΞ0t,0,684609,1,4863
oδ9f,0,369503,1,1973
θKΞH,0,421652,1,2388
zcxW,0,300375,1,1573
νvψΣ,0,69169,1,38
kh9μ,0,374155,1,1973
Cλφβ,0,105946,1,293
zJΩK,0,180954,1,1043
ωh#S,0,45046,1,168
P8VF,0,978580,1,8052
tωqδ,0,495325,1,5622
IUfO,0,287767,1,2973
hdτ5,0,347483,1,3468
TgSs,0,81493,1,598
4Vθδ,0,94207,1,643
Φ3Gγ,0,148443,1,1398
PKθw,0,131134,1,1203
w$hF,0,183459,1,1893
z1%L,0,360608,1,588
νcμg,0,54470,1,298
v$ZP,0,40432,1,98
σΞIK,0,159789,1,1443
$O7e,0,120655,1,953
6VΘΔ,0,571104,1,6377
φnkS,0,530887,1,5717
0Lhθ,0,54374,1,253
βor@,0,115600,1,943
sΨλV,0,67561,1,458
Cip3,0,66150,1,423
ζFUT,0,229660,1,2513
WΘτ1,0,108112,1,843
mzKΘ,0,92512,1,698
iβwζ,0,721745,1,4203
Λiωχ,0,104141,1,813
i!υs,0,53073,1,283
