String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
z@2χμ,0,662335,1,1104
νΔlΨξ,0,562294,1,1029
βf7AΦ,0,523384,1,832
χεwκβ,0,1028711,1,957
@mζKQ,0,707735,1,667
ΓOν9χ,0,1042403,1,1394
b2τB5,0,1880923,1,470
!OGA#,0,820241,1,1385
θhΩξB,0,588009,1,1035
gΨwYH,0,419498,1,673
ΨYIφW,0,978714,1,904
WYw@j,0,1067895,1,954
Iδυ!M,0,933367,1,1191
tVaRl,0,290189,1,476
BψΣt8,0,290922,1,473
8Jvφb,0,856328,1,1388
miuχΨ,0,851499,1,1388
κnwΩν,0,819150,1,1388
fΓΞψα,0,554840,1,954
#9τLD,0,705810,1,1185
κLπoe,0,553777,1,904
Hκoλg,0,562129,1,904
dgΛπl,0,246037,1,392
mυ@ων,0,850336,1,1466
EψeΓΛ,0,247727,1,392
DApPξ,0,280895,1,467
sΠdSz,0,543256,1,954
o2kMF,0,569480,1,907
Cr7#Ξ,0,863167,1,1466
0νlMY,0,293430,1,476
Ψπλi0,0,659583,1,1104
ΩδπhΔ,0,244013,1,389
lξZ2c,0,950981,1,1191
jφ%μV,0,862219,1,1469
vZUzn,0,550653,1,951
7mrχV,0,658679,1,1104
φΔlL%,0,905506,1,1466
ΘγΩμ8,0,584635,1,1035
NDθmπ,0,248076,1,392
ξQd#S,0,597633,1,1038
ωAo42,0,542681,1,904
πψYgW,0,693318,1,1188
ζzhRΩ,0,717578,1,1185
UξΠαΨ,0,244077,1,389
πCDTσ,0,824928,1,1394
λAFγZ,0,404555,1,673
Lalξm,0,434271,1,757
tZzαω,0,903813,1,1466
βxRcL,0,874650,1,1472
jgGhv,0,524596,1,823
0!ΘSδ,0,290694,1,476
pLεΛ0,0,731977,1,1185
SG%fO,0,442320,1,757
FλβRE,0,992904,1,1185
Hωζ65,0,555732,1,910
ΠvθQΦ,0,581614,1,913
rQAuΣ,0,459016,1,757
Ωαbvj,0,636707,1,1035
υ5mAE,0,723206,1,1185
εOΣζλ,0,1302357,1,1185
ycζvυ,0,828355,1,757
θνPkζ,0,453757,1,392
UΓB4R,0,969338,1,951
vqgΓG,0,651922,1,670
HπβιL,0,1376538,1,1188
φχ$Ej,0,1640119,1,1472
@8νηu,0,1235745,1,1107
aψξ35,0,1758106,1,1475
1τvδS,0,1185849,1,951
tDιζΔ,0,410077,1,392
εNτξλ,0,1190633,1,1188
7vΞw0,0,1498889,1,1475
Σβ@2Ξ,0,1621014,1,1466
W0MVR,0,761315,1,754
y4K!b,0,1265063,1,1188
Δe97R,0,1010890,1,910
Nδυωφ,0,950932,1,754
ψu2jN,0,739963,1,673
ieβka,0,1005282,1,907
UcOd7,0,740409,1,751
2HεZΩ,0,693807,1,667
I0ξ7ζ,0,1185536,1,1113
λ$!Φφ,0,695855,1,676
σJ90ν,0,1482468,1,1466
uε!Ψπ,0,962067,1,957
ImoXH,0,1161753,1,1110
σ$dJΦ,0,807182,1,673
BgOΠ@,0,891421,1,826
Q6q8s,0,406916,1,386
mctKB,0,1209393,1,1110
ArηΩψ,0,1261499,1,1185
FnΦWP,0,750278,1,751
bhBiβ,0,713242,1,670
εhΘRG,0,1499574,1,1385
ξ@xε%,0,518835,1,470
νKLCh,0,1028758,1,1035
fωFιL,0,425286,1,395
kRUxΩ,0,1112682,1,1107
!aBLC,0,695540,1,670
dUσRβ,0,502159,1,476
αdeSY,0,866487,1,832
πσΓnv,0,943659,1,904
γΘΞ1C,0,1459469,1,1394
kvNΣ$,0,882858,1,826
4s23$,0,1423553,1,1475
υL357,0,1374273,1,1388
