String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
Zc9ψ,0,498804,1,367
e1Ψg,0,502541,1,367
9z3w,0,569741,1,407
wvrp,0,483163,1,347
ΦSrd,0,581802,1,402
uaFι,0,535726,1,377
νCuα,0,592377,1,382
υUαδ,0,525190,1,372
ΠYτl,0,686451,1,367
wΨDV,0,529552,1,377
γΨr#,0,519148,1,367
4Σψ8,0,554113,1,377
9ε4#,0,559499,1,402
Hen#,0,519316,1,367
ΦζRD,0,535864,1,402
ηψdj,0,561816,1,382
FmωΛ,0,514289,1,377
NΣυp,0,532152,1,367
pZLv,0,539073,1,402
θτfC,0,515173,1,377
UΦιN,0,514108,1,377
πΞυΓ,0,465184,1,342
θbΨζ,0,480263,1,347
yU9T,0,505309,1,372
k@4Θ,0,526133,1,372
PFΔτ,0,475878,1,347
ΘSκ#,0,504247,1,367
jRωg,0,540827,1,402
VdyA,0,503845,1,342
4ιβn,0,477211,1,342
XΓBj,0,571910,1,407
ΣY2$,0,567525,1,407
ψsz0,0,463707,1,337
M$γk,0,474839,1,342
u83η,0,527379,1,382
7r$ω,0,492931,1,367
jZ4λ,0,562054,1,407
auJι,0,519394,1,372
ΨlIO,0,471662,1,342
gMΔG,0,473397,1,337
ζΩNK,0,480713,1,347
XRφ%,0,527810,1,372
qΞ%Y,0,471627,1,347
ξQC3,0,486909,1,367
iuνD,0,557514,1,402
Llna,0,547330,1,402
yζ8φ,0,528640,1,377
γ2φC,0,515606,1,372
wΞ0t,0,473991,1,347
oδ9f,0,485323,1,367
θKΞH,0,525173,1,377
zcxW,0,503215,1,367
νvψΣ,0,479215,1,347
kh9μ,0,556887,1,402
Cλφβ,0,502535,1,347
zJΩK,0,530679,1,382
ωh#S,0,515664,1,377
P8VF,0,534496,1,402
tωqδ,0,479942,1,347
IUfO,0,533187,1,377
hdτ5,0,504524,1,372
TgSs,0,484982,1,342
4Vθδ,0,481298,1,347
Φ3Gγ,0,489534,1,347
PKθw,0,536247,1,402
w$hF,0,458221,1,337
z1%L,0,513745,1,377
νcμg,0,512932,1,377
v$ZP,0,459556,1,337
σΞIK,0,476363,1,347
$O7e,0,539383,1,402
6VΘΔ,0,480680,1,347
φnkS,0,510927,1,367
0Lhθ,0,464786,1,337
βor@,0,560479,1,402
sΨλV,0,499656,1,367
Cip3,0,567034,1,402
ζFUT,0,574732,1,407
WΘτ1,0,467614,1,337
mzKΘ,0,550542,1,367
iβwζ,0,616434,1,407
Λiωχ,0,522246,1,377
i!υs,0,517960,1,372
