String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
ΞQ8ωgr,0,4994988,1,7817
uPwSLR,0,3204429,1,4527
WpκΔ@Φ,0,4506476,1,7317
χYVΛk1,0,7048836,1,10792
WZ5λνY,0,5586797,1,9479
wσωεeκ,0,3966146,1,6808
ητ6uξb,0,8974920,1,14088
l7SΩB8,0,3700826,1,5536
7ΔQrqw,0,7790952,1,12957
WHφdνθ,0,4698235,1,7814
mokaPξ,0,7694001,1,11917
θNuax%,0,4011050,1,6686
ωXpΨtg,0,8255402,1,14082
1Wgωθκ,0,2701483,1,4530
s3aαQ#,0,4457834,1,7087
Ψλtbγα,0,3921959,1,6692
wr0μMτ,0,3994466,1,7198
FΓvr1ε,0,5018130,1,8976
lζWΨΦΓ,0,3809931,1,6695
βu$δωΦ,0,4506853,1,7096
τ%VL8S,0,5199463,1,8630
oNA8wi,0,4074283,1,7317
ξημiNσ,0,3746606,1,6805
ΩeJαΠ3,0,4532900,1,7587
λw9L@8,0,2016706,1,3490
βVhF#σ,0,8739898,1,11926
WuE6cS,0,2958438,1,4530
@ΨυτBw,0,4567396,1,7084
Ompfkn,0,7448466,1,11301
0ΛQβΠ#,0,5568457,1,8746
γodxcβ,0,7131188,1,10920
HιozRδ,0,4544795,1,7090
UL!2Qφ,0,5374311,1,9363
wH2ψζR,0,5115647,1,8854
yτYZ%β,0,4246892,1,7311
ξfhγrΨ,0,1742485,1,2978
sεx1Bι,0,4378670,1,7692
τoMφ$0,0,6968515,1,11414
τO03Kp,0,6798325,1,11301
2vηYRy,0,1748281,1,2987
veSΓjγ,0,1466371,1,2484
δUjζmψ,0,4470044,1,7471
NTuX3B,0,5620929,1,9258
cfAεμΣ,0,2936599,1,5152
ψΨgSnl,0,2561647,1,4530
νΞ5φΘΦ,0,1525899,1,2481
ΔBIζτ8,0,1663943,1,2862
oUκ5bu,0,4835021,1,7590
K@ιUOν,0,5881477,1,9133
6wΘhΨΩ,0,4523047,1,7087
oκUQ!L,0,8089767,1,13088
ι%Tsτg,0,6877847,1,10792
1νhOyV,0,1925001,1,3362
4CAruj,0,5602185,1,9985
KχJf1s,0,6946167,1,11804
sFeLΨ#,0,4046846,1,6581
CζRγμt,0,6677547,1,11417
LChψαλ,0,6629513,1,9636
ZncUQO,0,8139501,1,13975
eHTrLΣ,0,4978459,1,8860
ΩψSθΨΦ,0,1932703,1,3371
2TPΘnΠ,0,1418820,1,2365
SEVGQn,0,1759274,1,2868
3Fωmφj,0,2535031,1,4527
wnJΩξ0,0,4268911,1,7811
oαΘη3δ,0,7958887,1,13585
βgFcΠε,0,4422137,1,6471
χ2oηΦΛ,0,4455391,1,6584
gWχoιO,0,2140119,1,3487
rQ5w29,0,4934984,1,7701
φCψκLd,0,6791127,1,10792
ΛSfμφε,0,4332061,1,7195
γt$Θsθ,0,5229803,1,7590
KΨHpgi,0,6300913,1,9764
ωqPoKp,0,2637890,1,4524
JΘβnΣl,0,4772445,1,7474
rzuΞb!,0,8130093,1,13466
gf2tjE,0,4042695,1,6465
υmνλBγ,0,5033062,1,8979
5#κEZl,0,2845406,1,5030
Xυ8Igm,0,7993666,1,13582
Q%huSX,0,4292484,1,7698
JvFκAc,0,4127986,1,6587
Pdrλap,0,1471746,1,2478
O12τνξ,0,6897550,1,10917
HSzνfσ,0,7221462,1,11926
Q@Re2υ,0,4745065,1,7820
ιtZ7rυ,0,2087038,1,3368
JUZΠPt,0,5969688,1,7590
G%3DRu,0,8887657,1,13466
ιαζβX$,0,4203757,1,6802
LyO5Nψ,0,8409330,1,13963
r9ζNΞy,0,5745193,1,9985
φπυIdΩ,0,6044086,1,9755
3υE@1I,0,5141025,1,8976
kMθνZΞ,0,6952673,1,11295
KCyιθi,0,4791300,1,7820
KκYS19,0,6735218,1,9761
υXqe75,0,8842427,1,13969
MQUΛβτ,0,2686800,1,4530
ΛRvDsπ,0,5819768,1,9363
H3νΦ!B,0,4345437,1,6590
rψCΓ8a,0,1563053,1,2475
xuL9sP,0,4573563,1,7090
ωυ!G%y,0,5393573,1,9360
ιrκΣD%,0,3139491,1,5149
hw!xYA,0,4407765,1,6587
bηqΠΩW,0,7386148,1,11414
ΨN%τκ9,0,4146283,1,7311
RWζιβM,0,1728673,1,2862
#θrδ6j,0,1797206,1,2987
5λWΔrv,0,6611760,1,10911
ωqsηxβ,0,2718311,1,4527
wεZeOQ,0,3158865,1,5527
esvμIυ,0,4168263,1,7198
ιtθ@UX,0,3305916,1,5655
ηΠμ2DM,0,10240398,1,13588
υTha2Φ,0,6760605,1,9761
τωxIθS,0,5976566,1,7593
κχz$ΛR,0,5929443,1,7814
VξβlWΨ,0,4823442,1,5649
fσh3Tε,0,4631464,1,7698
Θ!Gmtu,0,6785140,1,11414
0ξzYsψ,0,4615934,1,7590
zZNβ5F,0,7879614,1,13579
8πβ01O,0,4380504,1,7814
β4XΘLδ,0,5830867,1,9639
LπbR$!,0,7516734,1,13076
ΓδAX1M,0,6834941,1,11423
3%en#A,0,4011109,1,7311
brO5Γ3,0,4166032,1,6965
ΞξεB6Σ,0,1994907,1,3490
σWKυkO,0,1977497,1,3481
βΛNcλb,0,5741559,1,9633
Vu%KG5,0,2180358,1,2981
PωALYΓ,0,2472421,1,2365
ZμΞCeh,0,8580711,1,8758
wvNΛΣ4,0,2852027,1,2862
υ3ιPΛw,0,5566605,1,6965
QΩcΞφy,0,4494056,1,5033
υdΩ#Pγ,0,3400271,1,5033
ζφν6Θy,0,5062305,1,8860
ΛNptεf,0,7639591,1,13460
ΞOΛRkD,0,3673577,1,6683
L#μπkB,0,5223070,1,8633
ζσX6Ωc,0,11675055,1,11920
γp!cCs,0,10945606,1,10795
#mΩQεJ,0,8439862,1,9363
rνtΔΘH,0,2342993,1,2484
vlQko9,0,5865910,1,6808
o%zvFG,0,9562418,1,11804
IaδαυP,0,5606013,1,6462
lUλσ8o,0,5326665,1,6471
89dh$Π,0,4821747,1,6811
ψΩ0ωΞA,0,6422926,1,9985
fΣtmη5,0,5594688,1,8970
ueP6r8,0,1988182,1,2987
k27u1Ψ,0,5557165,1,7599
ΘTmWδh,0,2186138,1,3371
Afωψ@h,0,1564459,1,2365
κB3gJE,0,6915281,1,10795
SΠHωκ1,0,8632058,1,13963
gOAΩCZ,0,5334919,1,9363
P%ΨKuξ,0,6823041,1,11414
0CmBY8,0,2828693,1,5027
!DωzVι,0,1451830,1,2481
!yμSΦw,0,7435837,1,12957
ζSYHΞυ,0,3195166,1,5655
ΠνΦ7EM,0,5953142,1,9761
iQVqyO,0,5260957,1,8636
eKUMS9,0,5162392,1,8976
NΞeΠψW,0,5603624,1,7087
ιNO70g,0,8317174,1,11917
vnβεΘ5,0,3330504,1,5643
PχηατR,0,2623992,1,4518
mP2kΛd,0,7046683,1,10914
πxC!Ac,0,8654163,1,13966
2@HΓt5,0,2976227,1,5146
eΘ6πΩχ,0,4149036,1,7317
ΓVΣfΦO,0,6084962,1,9639
1wΔs5ζ,0,2033011,1,3368
AFνMkL,0,2582477,1,4524
j!νC3t,0,6807382,1,11420
νOιn1δ,0,5198132,1,9476
xμψgSκ,0,4349087,1,6974
ζΣuLMβ,0,4971992,1,8857
hνScΞΛ,0,5884255,1,9758
%GδΦωβ,0,2913561,1,5152
XI!βur,0,6789699,1,11420
5gVζQF,0,4089148,1,6584
ελιL9I,0,2596742,1,4530
aΨζeβΞ,0,5911159,1,9130
tJΣRσz,0,5509776,1,7695
ZmlλΔχ,0,8334371,1,13472
a%sOG3,0,7336617,1,11414
SwqνTp,0,3008910,1,3490
Γyγ1πu,0,7153738,1,11798
xeψσηn,0,5458189,1,8633
ΩTλtzV,0,4406700,1,6968
526Δcx,0,1786126,1,2987
u2oΣMN,0,1466884,1,2481
ΞχZaNo,0,4254746,1,7692
!υΠY4μ,0,8650507,1,14082
fγ0lΛμ,0,8374639,1,13076
V6k9Ξε,0,3410481,1,5649
ΔiφΨcu,0,8823163,1,13963
L7πYUΠ,0,3000385,1,5152
TuOΨnω,0,1945646,1,3359
HΨ8RTj,0,3362389,1,5655
ΠoKδ9Z,0,3263327,1,5533
υξeFB@,0,5768853,1,9139
sΔΦnu#,0,7222481,1,11917
gSαkυβ,0,1709588,1,2865
z21vΦλ,0,4411254,1,6974
zbJoΘf,0,4655253,1,7587
Λυ3NzV,0,7433484,1,12960
0cφ$κΘ,0,1980170,1,3362
υΣ69ΠT,0,7743598,1,12957
VjpNΩΓ,0,5338723,1,9482
φ2Pf08,0,6604497,1,9645
lσ7RΔi,0,4128194,1,6695
sFηQΛβ,0,2101609,1,3371
ε6φμΘδ,0,7105090,1,9642
pΞ5βkψ,0,4108091,1,6584
E78Ouι,0,3136963,1,5146
Π@αΩΞO,0,7714059,1,11926
9τυωδb,0,8079064,1,13966
TN9ΣxY,0,1411476,1,2359
Sgεob$,0,4689768,1,7593
uXSξa7,0,5229305,1,9354
Ωτ8μκ2,0,8706668,1,13966
bq1αΞA,0,4926574,1,7311
TεΨBRI,0,5149006,1,8860
YφRlew,0,8721214,1,13579
VdcHGχ,0,1777704,1,2984
$v@eΨR,0,1744573,1,2868
PzFtnδ,0,5125678,1,8854
nJZBf@,0,7561646,1,11920
ιMzZAβ,0,2968778,1,5149
3hjψ!σ,0,5483407,1,9979
TFO2MΞ,0,5579597,1,9633
τCLW1Θ,0,7874266,1,11923
0Jδ4G7,0,5490106,1,9976
ΘQHZ8Π,0,1719670,1,2984
AT1φχΣ,0,1472154,1,2484
υγSyfΣ,0,7929645,1,13585
ToΛRk!,0,3681763,1,6683
w4ΨpφΩ,0,3639059,1,6683
oΘCq7@,0,6094992,1,9752
2vFλxw,0,4308919,1,6462
2αΓQ%T,0,9155093,1,13963
φivRFT,0,8457383,1,13076
C1OμvΓ,0,4865367,1,7701
#ΣQνM9,0,5403430,1,9360
μB60νγ,0,5700691,1,9985
ΠωΦoσI,0,2105143,1,3490
ξιΓθGΦ,0,4427042,1,7817
IχfΓ7i,0,4002355,1,6814
ΘφODΠσ,0,5263782,1,9354
isEΣQO,0,6583262,1,10920
$xlids,0,6640496,1,11417
ηhΘβτj,0,2541922,1,4521
aAQ#Yη,0,13121110,1,7195
w04O#Δ,0,9345620,1,5149
zΘDUHN,0,16738588,1,10801
υyΔhwK,0,9444800,1,7317
YMXT0A,0,14232106,1,11804
RzZασO,0,5984322,1,5646
ΘθlFNv,0,10488443,1,9633
QΦqλΘ1,0,13303789,1,13579
drJ12z,0,6998567,1,7817
V0Yν3%,0,6807308,1,7817
ΣξDιKS,0,7853186,1,8636
WΓafSK,0,7933123,1,9866
ZχμJΛQ,0,9418805,1,10914
π8Ekyc,0,7140906,1,8630
q@υi#χ,0,3207483,1,5146
6tΠ9σζ,0,2571942,1,3484
4λRyEτ,0,3210890,1,5152
