String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
NZγΛ,0,6043276656,1,94841697
Σwχε,0,20329264697,1,367842969
Prcη,0,5744645775,1,103683210
νBjD,0,17460094887,1,300950115
Eξz$,0,3168184178,1,59919267
oεξP,0,11813795791,1,205741056
λpLz,0,17336716884,1,294443529
cRnQ,0,8871897435,1,155419674
S26L,0,6653597090,1,113781069
9#$2,0,2034041612,1,40483242
3υiP,0,651624851,1,15407931
SOι3,0,6267947969,1,114700245
RθkB,0,5824570675,1,112457169
IμΦz,0,4315996321,1,76092519
!t8Q,0,24358853993,1,383933889
aβiJ,0,10219052393,1,148758198
TaYξ,0,7900559938,1,119233746
ZWG2,0,9343358794,1,143427447
ZΓA!,0,7966256952,1,145536753
bL@5,0,8398430932,1,151134006
njχM,0,12670289883,1,200830167
jΠ4χ,0,10151406910,1,186343359
ωfXχ,0,19862509670,1,338709054
αRω7,0,14327780014,1,252887907
Σ5H@,0,21644813032,1,365665071
6XBΓ,0,1226846851,1,25708728
Sjqi,0,6121597786,1,115545783
Mν9l,0,5792632904,1,92342292
LΣω$,0,5520268407,1,88961487
μ6h5,0,17273055301,1,296685651
βΔκv,0,19035058309,1,259298892
0zt1,0,117762655,1,2499609
9zζc,0,2081020088,1,39050025
ωDj#,0,21568128064,1,337577019
B32e,0,2810987160,1,44789826
gμ9J,0,10196675576,1,173513703
qκΩZ,0,11826503841,1,214072611
iΛAσ,0,12481405498,1,182203962
apMi,0,9741044313,1,148262103
TΓ@Π,0,7242073801,1,121207533
Jthi,0,4671647902,1,79402743
λMV3,0,19370303616,1,293269860
δILV,0,17733969524,1,264679239
Haζδ,0,3798970924,1,70519821
ΦΠΓR,0,24078460273,1,373163427
ζC4K,0,15641075272,1,272549901
gKVj,0,10483863552,1,171370626
υΔχQ,0,22520164750,1,324272529
qjex,0,11294228350,1,212995488
Θs0M,0,23572861960,1,351405192
μδTα,0,18056452721,1,299075847
K!χΠ,0,4782496239,1,85062468
@F#ξ,0,22749787851,1,386406081
R8co,0,5948541918,1,109977141
λQΔ4,0,17675690966,1,293454153
ζbxV,0,16520856986,1,273587334
t15G,0,12644787198,1,223376379
OΛΠY,0,5300017844,1,101023728
ΩH#N,0,22771533160,1,378365925
gYΔΩ,0,11235160776,1,171961110
$H0K,0,22718006830,1,394569456
NZΨM,0,6307918163,1,94852842
72Pσ,0,1843583161,1,28516227
χrcW,0,19846417767,1,331076982
lMcσ,0,11117278685,1,191757792
θwσ$,0,18682152464,1,282568737
sδNX,0,12227170597,1,221921835
υwPB,0,20719669184,1,323153469
P2CG,0,5016602321,1,101601669
GΠδR,0,3790945931,1,68610357
hLv%,0,8858357545,1,175482525
0RΩK,0,53164799,1,1134486
UO4E,0,8140552992,1,122794758
oHηm,0,14837101945,1,203748645
jLZq,0,10338915187,1,183594687
PπvN,0,8289930598,1,104624685
fXψZ,0,10308678509,1,167858511
CQUL,0,2747771206,1,49795629
tC3κ,0,14499531509,1,223822389
ωPKν,0,20429313736,1,338054088
19gψ,0,332997463,1,4443732
φgηe,0,19882040132,1,326581896
E$Gs,0,3474640951,1,60794223
boUγ,0,8272304029,1,152285403
6kDΠ,0,1475366045,1,26237418
μ#tω,0,18542278316,1,300345195
Ξwdp,0,23822860139,1,359704704
@eνh,0,21961953772,1,387412200
φOBη,0,22016358610,1,325828005
8σGK,0,2364412891,1,35618391
NiFD,0,5781443386,1,95187075
τzWh,0,17392443782,1,319217610
νSημ,0,18394422639,1,301649895
NξDU,0,5642665065,1,96445071
YMzk,0,7947691864,1,138979149
εfic,0,17464799950,1,269683095
Θυu8,0,21603369463,1,352442955
0sΩY,0,150246174,1,2230863
rRΠ!,0,12007231789,1,216345153
!ψφ#,0,24064183054,1,385059594
Rt#Δ,0,6555580990,1,111909171
τfRχ,0,18919692358,1,318403599
yNHν,0,14344498794,1,244577748
ψυf#,0,19024152073,1,336194724
mVO!,0,13423622795,1,196178223
φΘhΞ,0,22871212733,1,328358535
υβFy,0,19060691367,1,323352591
s69Π,0,13917923944,1,219520638
s@U6,0,12328617704,1,223142739
u6HE,0,13746260219,1,227644863
Npπg,0,6924771674,1,95496102
3φqE,0,1009478220,1,15451743
ΞLe1,0,24717664120,1,358202574
θF7d,0,15471916234,1,280794198
qΛησ,0,11662261146,1,214712292
χsxν,0,20252832995,1,331126218
q9σ#,0,11482080343,1,211548804
ζOM8,0,14115187443,1,273044415
θ1mW,0,16681743871,1,280242312
ΣZξψ,0,19805524019,1,366906672
LZζσ,0,5876445812,1,86721672
hQξE,0,10832840631,1,175692588
Φ26Θ,0,23756164214,1,369599379
vWfz,0,13916242579,1,232771059
πΓΦX,0,17278571967,1,312054180
Hyvτ,0,4179924327,1,71490330
xEkH,0,13577496507,1,240163272
Ωcυp,0,22680423573,1,379211829
pτΦζ,0,10817563008,1,210295527
!rLb,0,20896189035,1,383857977
Qε8β,0,5949695985,1,108259515
τυιi,0,16849113110,1,319963893
CoiΨ,0,2638684383,1,50776032
qπXμ,0,13427913213,1,214251450
ψγdV,0,21870019528,1,335584644
MzXJ,0,6218572418,1,91824063
6Bηo,0,1413853863,1,24838401
EQθm,0,3401283222,1,57932715
σgLα,0,21812693548,1,314381112
WjPφ,0,8953907351,1,131777376
Ξzγ5,0,21055612124,1,359836506
VCxw,0,7469673596,1,126390510
ΣkrY,0,22560679552,1,367344273
znιΨ,0,16762577978,1,249715602
ντ9s,0,16938657092,1,303656193
BodQ,0,3074858978,1,46713204
cBeμ,0,7682072265,1,154766490
pνm9,0,13441446501,1,210115518
uAzΨ,0,13551299155,1,227825337
φUPπ,0,22979341879,1,326077329
σzZ7,0,18354897144,1,315158112
AβtI,0,3450474933,1,43186920
NCγy,0,5626216556,1,93907701
wlc#,0,12674468046,1,237439629
ωμ7Ω,0,20045863131,1,339997920
